unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9265473718605,,,,,,,,,,72.385864,-17.96242,-1.1569667,,,,,,,,,,,,,,,,,,
9265487085305,-0.43359375,3.6797943,9.356125,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265487085305,,,,,,,-0.04800415,-0.051742554,0.011199951,,,,,,,,,,,,,,,,,,,,,
9265494348488,,,,-0.22949834,0.36682844,-1.165945,,,,,,,,,,,,,,,,,,,,,,,,
9265494348488,,,,,,,,,,72.35358,-17.940626,-1.1129827,,,,,,,,,,,,,,,,,,
9265487085305,,,,,,,,,,,,,-28.66211,8.676147,-5.9387207,,,,,,,,,,,,,,,
9265507226906,-0.15222168,4.3471985,8.456085,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265507226906,,,,,,,,,,,,,-29.07257,8.381653,-5.534363,,,,,,,,,,,,,,,
9265513452492,,,,0.16795841,1.2998228,-2.1053886,,,,,,,,,,,,,,,,,,,,,,,,
9265513452492,,,,,,,,,,72.33392,-18.173359,-0.96361774,,,,,,,,,,,,,,,,,,
9265507226906,,,,,,,0.073349,-0.1473999,0.042007446,,,,,,,,,,,,,,,,,,,,,
9265487085305,,,,,,,,,,,,,,,,,,,,,,,1024.8967,,,,,,,
9265527368508,0.28053284,4.7590027,8.123901,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265527368508,,,,,,,,,,,,,-28.253174,8.026123,-5.6488037,,,,,,,,,,,,,,,
9265527368508,,,,,,,0.0021209717,-0.37051392,0.040298462,,,,,,,,,,,,,,,,,,,,,
9265533288918,,,,0.5101869,1.4079247,-2.0884695,,,,,,,,,,,,,,,,,,,,,,,,
9265533288918,,,,,,,,,,72.37692,-18.384745,-0.5572353,,,,,,,,,,,,,,,,,,
9265520654640,,,,,,,,,,,,,,,,,,,,,,,1024.8967,,,,,,,
9265547510109,0.031448364,4.7247314,9.194641,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265547510109,,,,,,,-0.22866821,-0.46928406,-0.0077209473,,,,,,,,,,,,,,,,,,,,,
